collection_name,link,account_name,post_text,rph_link,rph_user,rph_delta,content_leaning,content_extremity,publisher_leaning,publisher_extremity,content_side,publisher_side,discrepancy_level,toxicity,reaction_score,consensus_index,likeCount,loveCount,wowCount,hahaCount,sadCount,angryCount,thankfulCount,careCount,totalReactions,subscriberCount,positive_reactions,negative_reactions,four_reactions,rs_n_contrib,rs_n_self_contrib,share_negative,share_negative_all,reaction_composition,all_positive,all_negative,has_negative,log_total_reactions,log_four_reactions,author_posts_history,author_links_history,author_bp_links,log_author_links,log_author_posts,author_posts_sample,author_links_sample,Economy,Education,Health,Security,Culture,Religion,Disinformation,Election,Politics,Corruption
collection_0709,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/18/medico-diz-que-bolsonaro-evolui-bem-mas-nao-cita-liberacao-para-debates.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,Fernando Haddad,Agora é a hora de mostrar que não se esconde. Vamos debater olho no olho o destino desse país?! #VemProDebate,0.0874175008223371,-0.8965516891898878,0.9839691900122249,0.0874175008223371,0.0874175008223371,-0.8965516891898878,0.8965516891898878,Center,Left,Very High,0.0154562555,0.9776209677419355,0.9908148092378927,46985,5900,253,6065,29,215,0,0,59447,1872762,52885,244,53129,36,1,0.004592595381053662,0.004104496442209026,Mixed,false,false,true,10.992840438272058,10.880478197509905,26,14,14,2.6390573296152584,3.258096538021482,10,10,0.6238970756530762,0.4156550168991089,0.9990513920783997,0.9416311383247375,0.9006984829902649,0.12118563801050186,0.7323803305625916,0.979503333568573,0.9965314269065857,0.7482492327690125
collection_0079,"https://internacional.estadao.com.br/noticias/geral,mulher-assume-maior-comando-do-exercito-dos-eua-pela-1-vez-na-historia,70002551672",Quebrando o Tabu,"Pela primeira vez na história, uma mulher assumirá o comando das Forças Armadas dos Estados Unidos, também chamadas de Forscom. A tenente-general Laura Richardson foi nomeada para o cargo nesta e cuidará de uma equipe de 776 mil militares e 96 mil civis. Comande como uma mulher 💪♥️",0.613566638916898,-0.614754066867106,1.228320705784004,0.613566638916898,0.613566638916898,-0.614754066867106,0.614754066867106,Right,Left,Very High,0.05205809,0.9998490110221954,0.9990460704607046,32724,13379,998,64,8,14,0,0,47187,11977925,46103,22,46125,43,1,0.00047696476964769645,0.0004662301057494649,Mixed,false,false,true,10.761873709908752,10.739110381342828,25,24,24,3.1780538303479458,3.2188758248682006,17,16,0.00802179891616106,0.005771228577941656,0.011784511618316174,0.01807158812880516,0.01675969362258911,0.014326241798698902,0.02028048224747181,0.014810007065534592,0.024433083832263947,0.04713502526283264
collection_0745,https://politica.estadao.com.br/blogs/fausto-macedo/tinha-que-ter-apanhado-mais-pra-aprender-a-ficar-calada/,Quebrando o Tabu,"Denúncia da Procuradora Geral da República detalha ameaça do deputado Eduardo Bolsonaro a jornalista: BOLSONARO: “Sua otária! Quem você pensa que é? Tá se achando demais. Se você falar mais alguma coisa eu acabo com sua vida” PATRICIA: “Isso é uma ameaça???” BOLSONARO: “Entenda como quiser. Depois reclama que apanhou. Você merece mesmo. Abusada. Tinha que ter apanhado mais pra aprender a ficar calada. Mais uma palavra e eu acabo com você. Acabo mais ainda com a sua vida” PATRICIA: “Eu estou gravando” BOLSONARO: “Foda-se. Ninguém vai acreditar em você. Nunca acreditaram. Somos fortes” PATRICIA: “Me aguarde pois vou falar” BOLSONARO: “Vai para o inferno. Puta. Você vai se arrepender de ter nascido. O aviso está dado. Mais uma palavra e eu vou pessoalmente atrás de você. Não pode me envergonhar.” PATRICIA: “Tchau” BOLSONARO: “Vagabunda” Filho de mito, mitinho é.",-0.78978061248688,-0.614754066867106,0.17502654561977404,-0.78978061248688,0.78978061248688,-0.614754066867106,0.614754066867106,Left,Left,Low,0.4269174,0.6299490950226244,0.07639706045602895,20676,124,964,458,3755,20486,0,0,46463,11973256,20800,24241,45041,77,1,0.5381985302280144,0.5217269655424747,Mixed,false,false,true,10.746411575914298,10.715328465053778,25,24,24,3.1780538303479458,3.2188758248682006,17,16,0.06484568119049072,0.0005722191417589784,0.04654239863157272,0.004188810475170612,0.04060670733451843,0.042072076350450516,0.3991522490978241,0.007198853883892298,0.32445764541625977,0.4607582986354828
collection_0458,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/29/hoje-eu-volto-a-dar-aula-sou-professor-diz-haddad.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,"Ele entrava em casa, a pé, pouco antes das 11h, quando foi abordado pela reportagem. ""Acabou, né, gente?"", disse. ""Fui trabalhar"", respondeu ao ser perguntado de onde voltava #UOLnasUrnas #InformacaocontraoAchismo",-0.195568585303469,-0.029448054494854135,0.16612053080861486,-0.195568585303469,0.195568585303469,-0.029448054494854135,0.029448054494854135,Center,Center,Low,0.01646154,0.991371116536519,0.9903519842939279,27508,7975,81,5074,118,54,0,0,40810,6546219,35483,172,35655,15,1,0.00482400785303604,0.004214653271257045,Mixed,false,false,true,10.616682428399852,10.481644668462405,358,288,288,5.662960480135946,5.8805329864007,252,248,0.1362699270248413,0.09892873466014862,0.11453116685152054,0.12149356305599213,0.10671921819448471,0.09083177149295807,0.16738680005073547,0.2175784707069397,0.17886216938495636,0.17555543780326843
collection_0458,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/29/hoje-eu-volto-a-dar-aula-sou-professor-diz-haddad.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"Haddad entrava em casa, a pé, pouco antes das 11h, quando foi abordado pela reportagem. ""Acabou, né, gente?"", disse. ""Fui trabalhar"", respondeu ao ser perguntado de onde voltava #UOLnasUrnas #InformacaocontraoAchismo",-0.195568585303469,-0.01343489389216239,0.1821336914113066,-0.195568585303469,0.195568585303469,-0.01343489389216239,0.01343489389216239,Center,Center,Low,0.0201057,0.9911589776563253,0.9915973951925097,26594,6589,62,6131,101,39,0,0,39516,8073387,33183,140,33323,15,1,0.004201302403745161,0.0035428687114080373,Mixed,false,false,true,10.584460932164365,10.414003128242186,341,263,263,5.572154032177765,5.831882477283517,258,232,0.1362699270248413,0.09892873466014862,0.11453116685152054,0.12149356305599213,0.10671921819448471,0.09083177149295807,0.16738680005073547,0.2175784707069397,0.17886216938495636,0.17555543780326843
collection_0533,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/30/bolsonaro-culto-preparado-por-deus-silas-malafaia.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,"""Eu tenho certeza de que não sou o mais capacitado. Mas Deus capacita os escolhidos""",0.212636246412771,-0.029448054494854135,0.24208430090762514,0.212636246412771,0.212636246412771,-0.029448054494854135,0.029448054494854135,Center,Center,Low,0.026263772,0.7116394399066511,0.9562039235286768,26974,4337,165,4609,187,514,0,0,36786,6546057,31311,701,32012,29,1,0.021898038235661627,0.0190561626705812,Mixed,false,false,true,10.512872616990743,10.373866111486937,358,288,288,5.662960480135946,5.8805329864007,252,248,0.2726505398750305,0.14379337430000305,0.16817903518676758,0.1391969621181488,0.0791207030415535,0.39711594581604004,0.11102861166000366,0.7606234550476074,0.3133140206336975,0.1426144242286682
collection_0028,https://lula.com.br/haddad-e-boulos-juntos-e-ao-lado-do-povo-brasileiro/,Lula,Vamos formando uma frente pela democracia! #Haddad13,-0.796564929070756,-0.8824531238068428,0.08588819473608678,-0.796564929070756,0.796564929070756,-0.8824531238068428,0.8824531238068428,Left,Left,Very Low,0.008607753,1.0,0.995149077141505,29635,4091,59,474,11,71,0,0,34341,5605902,33726,82,33808,2,1,0.0024254614292475154,0.0023878163128621763,Mixed,false,false,true,10.444095254586585,10.428452739855837,37,26,26,3.258096538021482,3.6109179126442243,15,15,0.23399919271469116,0.3657384216785431,0.2435920238494873,0.2740560472011566,0.2591412365436554,0.10163591057062149,0.0013132625026628375,0.5556766986846924,0.5375648140907288,0.022366855293512344
collection_0481,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/14/plano-educacional-de-bolsonaro-une-criacao-de-creche-e-ensino-religioso.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,Quebrando o Tabu,"Aulas sobre todas as religiões, ou só a do Presidente? Estado laico segue sendo a maior lenda do folclore brasileiro.",0.155869177895565,-0.614754066867106,0.770623244762671,0.155869177895565,0.155869177895565,-0.614754066867106,0.614754066867106,Center,Left,Very High,0.028974265,0.6907099307636664,0.15314766286793832,18368,554,265,709,4711,9185,0,0,33792,11977634,18922,13896,32818,64,2,0.4234261685660308,0.4112215909090909,Mixed,false,false,true,10.427979367065934,10.398732424335096,25,24,24,3.1780538303479458,3.2188758248682006,17,16,0.1321343332529068,0.2410610169172287,0.016435768455266953,0.030821753665804863,0.03542063385248184,0.16889673471450806,0.10629750788211823,0.05021505802869797,0.30910006165504456,0.11394330859184265
collection_0211,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/28/analistas-classificam-como-desanimador-primeiro-discurso-de-bolsonaro.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"""Realmente parece que Jair Bolsonaro não ganhou a eleição, ele continua em campanha. É inacreditável esse discurso que a gente acabou de ouvir"", aponta blogueiro do UOL Josias de Souza #UOLnasUrnas #InformacaocontraoAchismo",-0.112434867773865,-0.01343489389216239,0.0989999738817026,-0.112434867773865,0.112434867773865,-0.01343489389216239,0.01343489389216239,Center,Center,Very Low,0.024967449,0.7670139866704215,0.5978239169494909,15702,305,175,13214,1276,2753,0,0,33425,8073387,16007,4029,20036,31,2,0.20108804152525453,0.12053851907255049,Mixed,false,false,true,10.417059401970144,9.905285934477508,341,263,263,5.572154032177765,5.831882477283517,258,232,0.47081422805786133,0.311597615480423,0.6741944551467896,0.4196626842021942,0.6963456273078918,0.8672399520874023,0.9244804382324219,0.9274855852127075,0.8274303674697876,0.6236494183540344
collection_0049,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/26/bolsonaro-haddad-video-fake-news.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,Fernando Haddad,Não aprende. Mentiroso. Passou a campanha fugindo do debate por isso. A palavra desse homem não para em pé.,-0.482254770401788,-0.8965516891898878,0.4142969187880998,-0.482254770401788,0.482254770401788,-0.8965516891898878,0.8965516891898878,Left,Left,High,0.49139655,0.8532044028392141,0.7201080130620447,26159,1232,114,593,407,4050,0,0,32555,1872786,27391,4457,31848,37,1,0.13994599346897765,0.13690677315312547,Mixed,false,false,true,10.390686245670963,10.368729864680153,26,14,14,2.6390573296152584,3.258096538021482,10,10,0.07974343001842499,0.08361531794071198,0.07009343802928925,0.17123760282993317,0.07919138669967651,0.18968366086483002,0.28423282504081726,0.12136735767126083,0.38292938470840454,0.21210801601409912
collection_1358,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/04/bolsonaro-afirma-que-se-eleito-nao-vai-acabar-com-o-bolsa-familia.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"""Sei que o senhor Haddad prega que vou acabar com o Bolsa Família. É um mentiroso. A cidade que mais tem nordestino é São Paulo. Peço aos amigos do Nordeste que liguem para os parentes de São Paulo e perguntem quem é Haddad"" #UOLnasUrnas #InformacaocontraoAchismo",0.401868647997188,-0.01343489389216239,0.4153035418893504,0.401868647997188,0.401868647997188,-0.01343489389216239,0.01343489389216239,Right,Center,High,0.3722269,0.9956499299564993,0.9830824372759857,24723,2941,97,2693,23,213,0,0,30690,8070675,27664,236,27900,53,1,0.00845878136200717,0.007689801238188335,Mixed,false,false,true,10.331692147613781,10.236381967809457,341,263,263,5.572154032177765,5.831882477283517,258,232,0.015404065139591694,0.0087103471159935,0.002394870389252901,0.007179060950875282,0.00275020906701684,0.006101719569414854,0.7532980442047119,0.0704624205827713,0.09386956691741943,0.2544456422328949
collection_1212,https://www1.folha.uol.com.br/ilustrada/2018/10/roger-waters-agradece-vaias-em-sp-e-diz-que-bolsonaro-e-corrupto-e-insano.shtml,Quebrando o Tabu,"Roger Waters agradeceu as vaias em São Paulo e disse que Bolsonaro é corrupto e insano. O líder da banda de rock progressivo Pink Floyd disse ainda que boicotaria o Brasil em defesa da democracia caso o candidato seja eleito, assim como faz com Israel.",-0.557607105903785,-0.614754066867106,0.05714696096332095,-0.557607105903785,0.557607105903785,-0.614754066867106,0.614754066867106,Left,Left,Very Low,0.30527395,0.9775453247832293,0.9912571291964072,22834,6319,114,1086,63,65,0,0,30481,11972998,29153,128,29281,90,1,0.004371435401796387,0.0041993372920835935,Mixed,false,false,true,10.32485881766135,10.284694120497512,25,24,24,3.1780538303479458,3.2188758248682006,17,16,0.000842212641146034,0.0012052037054672837,0.0011888372246176004,0.0012733747716993093,0.00224092323333025,0.0005314621375873685,0.004308769945055246,0.0018153984565287828,0.004362159874290228,0.006760770920664072
collection_0008,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/16/em-manifesto-juristas-dizem-que-so-haddad-pode-garantir-democracia-no-pais.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,"Juristas e advogados declaram apoio a Haddad ""independentemente de eventuais diferenças programáticas"". Segundo eles, o petista seria capaz de garantir um ""ambiente de paz, de tolerância e de garantia das liberdades públicas"" #UOLnasUrnas #InformacaocontraoAchismo",-0.532444550337272,-0.029448054494854135,0.5029964958424179,-0.532444550337272,0.532444550337272,-0.029448054494854135,0.029448054494854135,Left,Center,Very High,0.022021262,0.9962654633159573,0.9367866549604916,18116,2841,129,8445,53,631,0,0,30215,6546363,20957,684,21641,56,1,0.03160667251975417,0.022637762700645374,Mixed,false,false,true,10.316093768795659,9.982344942613622,358,288,288,5.662960480135946,5.8805329864007,252,248,0.10260886698961258,0.1733563244342804,0.12151472270488739,0.20127147436141968,0.2226724624633789,0.04730484262108803,0.035086218267679214,0.42417171597480774,0.4484519958496094,0.054630741477012634
collection_0255,http://midianinja.org/news/publicitarios-lancam-manifesto-pro-haddad-em-favor-da-democracia/,Mídia NINJA,"Pela primeira vez na história do Brasil, publicitários se posicionam em uma eleição presidencial. #DemocraciaSim",-0.821880197128065,-0.8789407086780769,0.057060511550011905,-0.821880197128065,0.821880197128065,-0.8789407086780769,0.8789407086780769,Left,Left,Very Low,0.005780388,0.9948503379465723,0.9979114452798663,24381,4317,526,257,17,13,0,0,29511,2588531,28698,30,28728,28,1,0.0010442773600668337,0.0010165700925078784,Mixed,false,false,true,10.292518354180867,10.265627535905919,41,39,39,3.6635616461296463,3.713572066704308,30,28,0.0005105203599669039,0.002149229170754552,0.0011311842827126384,0.0003955638676416129,0.0012106909416615963,0.0003192125877831131,0.001520028105005622,0.9761698842048645,0.7105414271354675,0.0030736953485757113
collection_0854,https://lula.com.br/mda-cnt-haddad-sobe-oito-pontos-e-ja-lidera-corrida-presidencial/,Lula,O povo deixando claro o que quer quando a disputa é no voto e na democracia. #Vote13 #LulaÉHaddad,-0.783154868370314,-0.8824531238068428,0.09929825543652882,-0.783154868370314,0.783154868370314,-0.8824531238068428,0.8824531238068428,Left,Left,Very Low,0.012943043,0.9983972848119167,0.9953298307063632,24343,3001,89,533,9,55,0,0,28030,5608611,27344,64,27408,20,1,0.002335084646818447,0.0022832679272208347,Mixed,false,false,true,10.241030644158833,10.2185902205639,37,26,26,3.258096538021482,3.6109179126442243,15,15,0.12918493151664734,0.029282329604029655,0.032953325659036636,0.1514463871717453,0.06399063766002655,0.07994776964187622,0.16512300074100494,0.4785265624523163,0.49671682715415955,0.25645631551742554
collection_0184,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/bolsonaro-ainda-nao-tem-condicoes-de-participar-de-campanha-diz-medico.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"Segundo o cirurgião Luiz Macedo e o cardiologista Leandro Echenique, o candidato perdeu 15 quilos de massa corporal e por isso ainda está fraco para os compromissos eleitorais #UOLnasUrnas #InformacaocontraoAchismo",0.154354492893677,-0.01343489389216239,0.1677893867858394,0.154354492893677,0.154354492893677,-0.01343489389216239,0.01343489389216239,Center,Center,Low,0.034748793,0.8253138075313807,0.6847253096221022,13030,233,190,12028,1984,498,0,0,27963,8073387,13263,2482,15745,28,1,0.15763734518894887,0.08876014733755319,Mixed,false,false,true,10.238637486729267,9.664278133535126,341,263,263,5.572154032177765,5.831882477283517,258,232,0.058280348777770996,0.017890041694045067,0.44513389468193054,0.036557771265506744,0.015071013942360878,0.007323572877794504,0.010337409563362598,0.1869397908449173,0.21611911058425903,0.05129881203174591
collection_1610,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/28/seguranca-jair-bolsonaro-vota-segundo-turno-rio-de-janeiro.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,"O candidato driblou a imprensa e entrou pela porta dos fundos na Escola Municipal Rosa da Fonseca, na Vila Militar - #UOLnasUrnas #InformacaocontraoAchismo",0.542199365032212,-0.029448054494854135,0.5716474195270661,0.542199365032212,0.542199365032212,-0.029448054494854135,0.029448054494854135,Right,Center,Very High,0.017341165,0.959349593495935,0.9426219682742638,20978,3331,96,2542,77,641,0,0,27665,6543517,24309,718,25027,6,1,0.0286890158628681,0.025953370684981023,Mixed,false,false,true,10.22792335533221,10.127710521069902,358,288,288,5.662960480135946,5.8805329864007,252,248,0.28826138377189636,0.3137713074684143,0.27574416995048523,0.4873042702674866,0.2734350264072418,0.22310589253902435,0.24438683688640594,0.5390280485153198,0.33977633714675903,0.2808610498905182
collection_0090,https://istoe.com.br/bolsonaro-consegue-apoio-robusto-nas-ruas-antes-do-segundo-turno/,Revista ISTOÉ,"Vencedor no primeiro turno, com 46% dos votos, Bolsonaro é o grande favorito para vencer o segundo turno, no próximo dia 28, contra o esquerdista Fernando Haddad, que teve 29% dos votos",0.635223476762486,0.599999640000096,0.03522383676239005,0.635223476762486,0.635223476762486,0.599999640000096,0.599999640000096,Right,Right,Very Low,0.0038169413,0.9996233805363061,0.9855088702147525,23333,3248,77,507,71,123,0,0,27359,2314849,26581,194,26775,29,1,0.007245564892623716,0.0070909024452648125,Mixed,false,false,true,10.216800821360927,10.19522389531595,3,3,3,1.0986122886681098,1.0986122886681098,3,3,0.022053198888897896,0.061117276549339294,0.027243969962000847,0.1282995194196701,0.0689917579293251,0.07225591689348221,0.4562561810016632,0.23421891033649445,0.48093822598457336,0.46519166231155396
collection_0094,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/29/mesmo-derrotado-haddad-venceu-na-maioria-das-cidades-do-pais.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,#UOLnasUrnas #InformacaocontraoAchismo,-0.151132393146237,-0.029448054494854135,0.12168433865138287,-0.151132393146237,0.151132393146237,-0.029448054494854135,0.029448054494854135,Center,Center,Very Low,0.030506283,0.9946998437848694,0.9788716565520341,14651,2957,114,9218,45,143,0,0,27128,6546363,17608,188,17796,20,1,0.010564171723982918,0.006930109112356237,Mixed,false,false,true,10.208321683805474,9.786728991925932,358,288,288,5.662960480135946,5.8805329864007,252,248,0.017440615221858025,0.027571458369493484,0.03564415127038956,0.014333631843328476,0.008742372505366802,0.012646318413317204,0.019694607704877853,0.03319169580936432,0.016383031383156776,0.042297180742025375
collection_0299,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/06/contra-ideologia-de-genero-rr-soares-declara-apoio-a-bolsonaro.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"""Eu vou votar no Bolsonaro, analisei todos os projetos e o dele é o melhor, principalmente em relação à ideologia de gênero"" (via UOL Notícias) #UOLnasUrnas #InformacaocontraoAchismo",0.230055290832777,-0.01343489389216239,0.2434901847249394,0.230055290832777,0.230055290832777,-0.01343489389216239,0.01343489389216239,Center,Center,Low,0.036870047,0.9465674670273926,0.7490445859872611,18567,3401,148,1427,249,2903,0,0,26695,8073387,21968,3152,25120,35,1,0.12547770700636943,0.11807454579509272,Mixed,false,false,true,10.192231560934287,10.131419620582134,341,263,263,5.572154032177765,5.831882477283517,258,232,0.000524301896803081,0.0008513050270266831,0.0019745444878935814,0.0009455474209971726,0.0006018980056978762,0.002565635135397315,0.002187812002375722,0.0028714784421026707,0.0039748153649270535,0.004561726003885269
collection_0035,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/transexual-agredida-rio-apoiadores-bolsonaro.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"Em depoimento ao UOL, ela afirmou que o nome do presidenciável está sendo usado para justificar agressões ao público LGBT",-0.39943089359326,-0.01343489389216239,0.3859959997010976,-0.39943089359326,0.39943089359326,-0.01343489389216239,0.01343489389216239,Left,Center,High,0.0003750184,0.5027922385234264,0.13314037626628075,10751,31,395,1330,9601,4493,0,0,26601,8073574,10782,14094,24876,44,1,0.5665701881331404,0.5298297056501635,Mixed,false,false,true,10.188704088048116,10.12165876222378,341,263,263,5.572154032177765,5.831882477283517,258,232,0.006496452260762453,0.0009258164209313691,0.013837531208992004,0.0015980293974280357,0.3690379858016968,0.19566847383975983,0.9088132977485657,0.9882344007492065,0.7803500890731812,0.9280171394348145
collection_0544,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/mourao-sugere-e-bolsonaro-diz-que-vai-criar-o-13-do-bolsa-familia.htm,UOL,"A proposta foi uma iniciativa do seu vice, o general Hamilton Mourão (PRTB) #UOLnasUrnas #InformacaocontraoAchismo",0.238612252512676,-0.01343489389216239,0.2520471464048384,0.238612252512676,0.238612252512676,-0.01343489389216239,0.01343489389216239,Center,Center,Low,0.008921904,0.9821976672805403,0.9761748523547524,17340,2235,160,6291,34,202,0,0,26262,8073176,19575,236,19811,23,1,0.011912573822623795,0.008986368136470947,Mixed,false,false,true,10.17587830641895,9.893992617974327,341,263,263,5.572154032177765,5.831882477283517,258,232,0.7292354106903076,0.0007513795862905681,0.9878203868865967,0.17536193132400513,0.0005950122140347958,0.00030494353268295527,0.04624761641025543,0.45878902077674866,0.32281628251075745,0.30955708026885986
collection_0000,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/21/editorial-new-york-times-bolsonaro-escolha-triste-do-brasil.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,Quebrando o Tabu,"No texto, escrito pelo conselho editorial da publicação, o NYT afirma que ""é um dia triste para a democracia quando a desordem e a decepção levam eleitores à distração e abrem a porta para populistas ofensivos, rudes e agressivos""",-0.519216091406122,-0.614754066867106,0.09553797546098397,-0.519216091406122,0.519216091406122,-0.614754066867106,0.614754066867106,Left,Left,Very Low,0.15766735,0.8528381730628921,0.5875845860853357,19393,197,111,1004,4965,124,0,0,25794,11977925,19590,5089,24679,76,1,0.20620770695733215,0.19729394432813832,Mixed,false,false,true,10.157897185724337,10.113707958559848,25,24,24,3.1780538303479458,3.2188758248682006,17,16,0.24487842619419098,0.049110379070043564,0.043416645377874374,0.030371110886335373,0.03402120992541313,0.019540144130587578,0.05178202688694,0.41818276047706604,0.336508184671402,0.1290147453546524
collection_1154,"https://terra.com.br/noticias/defesa-de-lula-prepara-habeas-corpus-com-base-em-nomeacao-de-moro,650c8c789571411c113812947ce7e145dj4oxyxc.html?we",Terra,Advogados vão alegar que juiz foi parcial e tinha motivações políticas para condenar o ex-presidente e tirá-lo da corrida presidencial.,-0.11842867773752,-0.1734765747545401,0.05504789701702009,-0.11842867773752,0.11842867773752,-0.1734765747545401,0.1734765747545401,Center,Center,Very Low,0.0007539637,0.7630813953488372,0.8717559824738793,9287,1820,154,12712,50,711,0,0,24734,4784468,11107,761,11868,16,1,0.06412200876306033,0.030767364761057653,Mixed,false,false,true,10.115934094302002,9.381600981410713,197,197,197,5.2832037287379885,5.2832037287379885,93,93,0.10986869037151337,0.09787003695964813,0.10968967527151108,0.11012794077396393,0.1357237994670868,0.08417216688394547,0.2369321882724762,0.15509645640850067,0.20043393969535828,0.21523454785346985
collection_0051,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/27/joaquim-barbosa-declara-voto-em-fernando-haddad-para-presidencia.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,"""Votar é fazer uma escolha racional"", afirmou #UOLnasUrnas #InformacaocontraoAchismo",-0.486586952064475,-0.029448054494854135,0.45713889756962084,-0.486586952064475,0.486586952064475,-0.029448054494854135,0.029448054494854135,Left,Center,High,0.011623607,0.939515723902341,0.9145553437776022,16917,3675,156,2256,131,788,0,0,23923,6546363,20592,919,21511,89,1,0.04272232811119892,0.038414914517410026,Mixed,false,false,true,10.082595618260582,9.976319711185798,358,288,288,5.662960480135946,5.8805329864007,252,248,0.6325837969779968,0.47789281606674194,0.5562689900398254,0.6737165451049805,0.6255884766578674,0.569481611251831,0.6667735576629639,0.899262011051178,0.769305944442749,0.6293749213218689
collection_1615,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/09/12/ciro-diz-que-sai-da-politica-se-bolsonaro-vencer.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"""(Se Bolsonaro ganhar) Eu vou desejar boa sorte a ele, cumprimentá-lo pelo privilégio e depois eu vou chorar com a minha mãe"", disse o candidato do PDT à Presidência #UOLnasUrnas",0.649795711162604,-0.01343489389216239,0.6632306050547664,0.649795711162604,0.649795711162604,-0.01343489389216239,0.01343489389216239,Right,Center,Very High,0.112746716,0.9812686030996612,0.9771743995226018,11054,2199,120,10090,109,44,0,0,23616,8070494,13253,153,13406,22,1,0.01141280023869909,0.0064786585365853655,Mixed,false,false,true,10.0696797274002,9.503457646917903,341,263,263,5.572154032177765,5.831882477283517,258,232,0.007250629831105471,0.019725840538740158,0.019285783171653748,0.05966692790389061,0.04986118897795677,0.6662212610244751,0.43589502573013306,0.292513906955719,0.005285841412842274,0.21719086170196533
collection_1638,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/08/20/filho-de-bolsonaro-aumenta-patrimonio-em-432-em-4-anos.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,Quebrando o Tabu,"E depois de Lulinha, temos também Bolsinho 👍",-0.605907313144062,-0.614754066867106,0.008846753723043999,-0.605907313144062,0.605907313144062,-0.614754066867106,0.614754066867106,Left,Left,Very Low,0.102192536,0.8396676183806496,0.7128749668170958,16017,114,285,4337,232,2472,0,0,23457,11972688,16131,2704,18835,391,1,0.14356251659145208,0.11527475806795413,Mixed,false,false,true,10.062924236792623,9.843472120126142,25,24,24,3.1780538303479458,3.2188758248682006,17,16,0.06409231573343277,0.015880873426795006,0.015991542488336563,0.02087068185210228,0.007439904380589724,0.013563377782702446,0.013718360103666782,0.13486891984939575,0.08695357292890549,0.020078161731362343
collection_0361,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/haddad-lula-manuela-campanha-cores-logotipo-pt-vermelho.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"Antes, aparecia a expressão ""Haddad é Lula"" e o nome da candidata a vice, Manuela D'Ávila (PCdoB), em menor escala. Com a ausência de Lula, Haddad vira o destaque da marca com o nome de Manuela em dimensão maior #UOLnasUrnas #InformacaocontraoAchismo",0.0556550899192148,-0.01343489389216239,0.0690899838113772,0.0556550899192148,0.0556550899192148,-0.01343489389216239,0.01343489389216239,Center,Center,Very Low,0.031331215,0.8383838383838383,0.9082150101419878,9147,2142,87,10975,24,519,0,0,22894,8073387,11289,543,11832,16,1,0.045892494929006086,0.023718004717393205,Mixed,false,false,true,10.038630146478422,9.378563004390635,341,263,263,5.572154032177765,5.831882477283517,258,232,0.18641602993011475,0.2796887457370758,0.18185432255268097,0.2638283967971802,0.2640284597873688,0.10575363039970398,0.14647194743156433,0.45432746410369873,0.41868945956230164,0.15538465976715088
